FEN: rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR, Games: 176, Wins: 83, Losses: 82, Draws: 11
FEN: 2n5/8/1p2k3/1R1p3r/2pPb3/2P3B1/8/3K4, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 2n5/8/1p2k3/3p3r/2pPb3/2P3B1/1R6/3K4, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 2n5/8/1p2k3/3p4/2pPb3/2P3B1/1R6/3K3r, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 2n5/8/1p2k3/3p4/2pPb3/2P3B1/1R2K3/7r, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 2n5/8/1p2k3/3p4/2pPb3/2P3B1/1R2K3/6r1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 2n5/8/1p2k3/3p4/2pPb3/2P5/1R2KB2/6r1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 2n5/8/1p2k3/3p4/2pPb3/2P5/1R2KBr1/8, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 2n5/8/1p2k3/3p4/2pPb3/2P5/R3KBr1/8, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 2n5/3k4/1p6/3p4/2pPb3/2P5/R3KBr1/8, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: R1n5/3k4/1p6/3p4/2pPb3/2P5/4KBr1/8, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: R1n5/2k5/1p6/3p4/2pPb3/2P5/4KBr1/8, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 2n5/2k5/1p6/3p4/2pPb3/2P5/4KBr1/R7, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 8/2k5/1p1n4/3p4/2pPb3/2P5/4KBr1/R7, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: R7/2k5/1p1n4/3p4/2pPb3/2P5/4KBr1/8, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: R7/2k5/1p6/3p1n2/2pPb3/2P5/4KBr1/8, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: R7/2k5/1p6/3p1n2/2pPb3/2P5/5Br1/4K3, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: R7/2k5/1p4r1/3p1n2/2pPb3/2P5/5B2/4K3, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 7R/2k5/1p4r1/3p1n2/2pPb3/2P5/5B2/4K3, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 7R/2k3r1/1p6/3p1n2/2pPb3/2P5/5B2/4K3, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 8/2k3r1/1p6/3p1n2/2pPb3/2P5/5B1R/4K3, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 8/6r1/1pk5/3p1n2/2pPb3/2P5/5B1R/4K3, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 8/6r1/1pk5/3p1n2/2pPb3/2P5/5B1R/3K4, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 8/6r1/2k5/1p1p1n2/2pPb3/2P5/5B1R/3K4, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 8/6r1/2k5/1p1p1n2/2pPb3/2P5/5B1R/2K5, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 8/r7/2k5/1p1p1n2/2pPb3/2P5/5B1R/2K5, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 8/r7/2k5/1p1p1n2/2pPb3/2P5/1K3B1R/8, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 8/6r1/2k5/1p1p1n2/2pPb3/2P5/1K3B1R/8, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 8/6r1/2k5/1p1p1n2/2pPb3/2P5/1K5R/4B3, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 8/8/2k5/1p1p1n2/2pPb3/2P5/1K4rR/4B3, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 8/8/2k5/1p1p1n2/2pPb3/2P5/1K4R1/4B3, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 8/8/2k5/1p1p1n2/2pP4/2P5/1K4b1/4B3, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 8/8/2k5/1p1p1n2/2pP4/K1P5/6b1/4B3, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 8/8/2k5/1p1p4/2pP4/K1P1n3/6b1/4B3, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 8/8/2k5/1p1p4/2pP3B/K1P1n3/6b1/8, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 8/8/2k5/1p1p4/2pPb2B/K1P1n3/8/8, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 8/4B3/2k5/1p1p4/2pPb3/K1P1n3/8/8, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 8/4B3/2k5/1p1p1n2/2pPb3/K1P5/8/8, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 5B2/8/2k5/1p1p1n2/2pPb3/K1P5/8/8, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 5B2/8/2kn4/1p1p4/2pPb3/K1P5/8/8, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 5B2/8/2kn4/1p1p4/1KpPb3/2P5/8/8, Games: 2, Wins: 0, Losses: 2, Draws: 0
FEN: 5B2/1n6/2k5/1p1p4/1KpPb3/2P5/8/8, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 8/1n2B3/2k5/1p1p4/1KpPb3/2P5/8/8, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 8/4B3/2kn4/1p1p4/1KpPb3/2P5/8/8, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 2n2B2/8/2k5/1p1p4/1KpPb3/2P5/8/8, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 2n5/6B1/2k5/1p1p4/1KpPb3/2P5/8/8, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 8/6B1/1nk5/1p1p4/1KpPb3/2P5/8/8, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 5B2/8/1nk5/1p1p4/1KpPb3/2P5/8/8, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 5B2/8/1nk5/1p1p4/1KpP4/2P5/2b5/8, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 8/6B1/1nk5/1p1p4/1KpP4/2P5/2b5/8, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 8/6B1/1nk5/1p1p4/bKpP4/2P5/8/8, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 8/8/1nk2B2/1p1p4/bKpP4/2P5/8/8, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 2n5/8/2k2B2/1p1p4/bKpP4/2P5/8/8, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 2n5/6B1/2k5/1p1p4/bKpP4/2P5/8/8, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 8/6B1/2kn4/1p1p4/bKpP4/2P5/8/8, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 8/8/2kn3B/1p1p4/bKpP4/2P5/8/8, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 8/8/2k4B/1p1p4/bKpPn3/2P5/8/8, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 8/8/2k5/1p1p4/bKpPnB2/2P5/8/8, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 8/8/2k5/1p1p4/bKpP1B2/2P5/5n2/8, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 8/8/2k4B/1p1p4/bKpP4/2P5/5n2/8, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 8/8/2k4B/1p1p4/bKpP4/2Pn4/8/8, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 8/8/2k4B/1p1p4/b1pP4/K1Pn4/8/8, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 8/8/2k4B/3p4/bppP4/K1Pn4/8/8, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 8/8/2k4B/3p4/bPpP4/K2n4/8/8, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 8/8/7B/1k1p4/bPpP4/K2n4/8/8, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 5B2/8/8/1k1p4/bPpP4/K2n4/8/8, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 5B2/8/8/1k1p4/bP1P4/K1pn4/8/8, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: rnb1k1nr/ppq4p/4p1p1/3pPp2/2pP4/P1P2Q2/2P2PPP/R1B1KBNR, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: rnb1k1nr/ppq4p/4p1p1/3pPp2/2pP3P/P1P2Q2/2P2PP1/R1B1KBNR, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: r1b1k1nr/ppq4p/2n1p1p1/3pPp2/2pP3P/P1P2Q2/2P2PP1/R1B1KBNR, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: r1b1k1nr/ppq4p/2n1p1p1/3pPp1P/2pP4/P1P2Q2/2P2PP1/R1B1KBNR, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: r1b1k1nr/pp4qp/2n1p1p1/3pPp1P/2pP4/P1P2Q2/2P2PP1/R1B1KBNR, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: r1b1k1nr/pp4qp/2n1p1p1/3pPp1P/2pP4/P1P2Q1N/2P2PP1/R1B1KB1R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: r1b1k1nr/pp4q1/2n1p1pp/3pPp1P/2pP4/P1P2Q1N/2P2PP1/R1B1KB1R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: r1b1k1nr/pp4q1/2n1p1Pp/3pPp2/2pP4/P1P2Q1N/2P2PP1/R1B1KB1R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: r1b1k1nr/pp6/2n1p1qp/3pPp2/2pP4/P1P2Q1N/2P2PP1/R1B1KB1R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: r1b1k1nr/pp6/2n1p1qp/3pPp2/2pP1N2/P1P2Q2/2P2PP1/R1B1KB1R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: r1b1k1nr/pp6/2n1p2p/3pPp2/2pP1Nq1/P1P2Q2/2P2PP1/R1B1KB1R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: r1b1k1nr/pp6/2n1p2p/3pPp2/2pP1Nq1/P1P1Q3/2P2PP1/R1B1KB1R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: r1b1k2r/pp2n3/2n1p2p/3pPp2/2pP1Nq1/P1P1Q3/2P2PP1/R1B1KB1R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: r1b1k2r/pp2n3/2n1p2p/3pPp2/2pP1Nq1/P1P1Q3/2P1BPP1/R1B1K2R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: r1b1k2r/pp2n1q1/2n1p2p/3pPp2/2pP1N2/P1P1Q3/2P1BPP1/R1B1K2R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: r1b1k2r/pp2n1q1/2n1p2p/3pPp1B/2pP1N2/P1P1Q3/2P2PP1/R1B1K2R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: r1b4r/pp1kn1q1/2n1p2p/3pPp1B/2pP1N2/P1P1Q3/2P2PP1/R1B1K2R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: r1b4r/pp1kn1q1/2n1p2p/3pPp1B/2pP1N2/P1P1Q2R/2P2PP1/R1B1K3, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: r1b3r1/pp1kn1q1/2n1p2p/3pPp1B/2pP1N2/P1P1Q2R/2P2PP1/R1B1K3, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: r1b3r1/pp1kn1q1/2n1p2p/3pPp1B/P1pP1N2/2P1Q2R/2P2PP1/R1B1K3, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: r1b3r1/ppk1n1q1/2n1p2p/3pPp1B/P1pP1N2/2P1Q2R/2P2PP1/R1B1K3, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: r1b3r1/ppk1n1q1/2n1p2p/3pPp1B/P1pP1N2/B1P1Q2R/2P2PP1/R3K3, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: r5r1/ppkbn1q1/2n1p2p/3pPp1B/P1pP1N2/B1P1Q2R/2P2PP1/R3K3, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: r5r1/ppkbn1q1/2nBp2p/3pPp1B/P1pP1N2/2P1Q2R/2P2PP1/R3K3, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: r1k3r1/pp1bn1q1/2nBp2p/3pPp1B/P1pP1N2/2P1Q2R/2P2PP1/R3K3, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: r1k3r1/pp1bn1q1/2nBp2p/P2pPp1B/2pP1N2/2P1Q2R/2P2PP1/R3K3, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: r1k3r1/p2bn1q1/1pnBp2p/P2pPp1B/2pP1N2/2P1Q2R/2P2PP1/R3K3, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: r1k3r1/p2bn1q1/1PnBp2p/3pPp1B/2pP1N2/2P1Q2R/2P2PP1/R3K3, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: r5r1/pk1bn1q1/1PnBp2p/3pPp1B/2pP1N2/2P1Q2R/2P2PP1/R3K3, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: r5r1/Pk1bn1q1/2nBp2p/3pPp1B/2pP1N2/2P1Q2R/2P2PP1/R3K3, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 6r1/rk1bn1q1/2nBp2p/3pPp1B/2pP1N2/2P1Q2R/2P2PP1/R3K3, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 6r1/Rk1bn1q1/2nBp2p/3pPp1B/2pP1N2/2P1Q2R/2P2PP1/4K3, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 6r1/k2bn1q1/2nBp2p/3pPp1B/2pP1N2/2P1Q2R/2P2PP1/4K3, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 6r1/k2bn1q1/2nBp2p/3pPp1B/2pP1N2/2P1Q2R/2P1KPP1/8, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 5qr1/k2bn3/2nBp2p/3pPp1B/2pP1N2/2P1Q2R/2P1KPP1/8, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 5qr1/k2bn3/2nBp2p/3pPp1B/2pP1N2/2P1Q3/2P1KPP1/7R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 2b2qr1/k3n3/2nBp2p/3pPp1B/2pP1N2/2P1Q3/2P1KPP1/7R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 2b2qr1/k3n3/2nBp1Np/3pPp1B/2pP4/2P1Q3/2P1KPP1/7R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 2bq2r1/k3n3/2nBp1Np/3pPp1B/2pP4/2P1Q3/2P1KPP1/7R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 2bq2r1/k3n3/2nBp1Np/3pPp1B/2pP4/2P1Q3/2P1KPP1/R7, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 3q2r1/k3n3/b1nBp1Np/3pPp1B/2pP4/2P1Q3/2P1KPP1/R7, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 3q2r1/k3n3/b1nBp1NQ/3pPp1B/2pP4/2P5/2P1KPP1/R7, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 3q2r1/k7/b1nBp1nQ/3pPp1B/2pP4/2P5/2P1KPP1/R7, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 3q2r1/k7/b1nBp1BQ/3pPp2/2pP4/2P5/2P1KPP1/R7, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 3q2r1/k3n3/b2Bp1BQ/3pPp2/2pP4/2P5/2P1KPP1/R7, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 3q2r1/k3B3/b3p1BQ/3pPp2/2pP4/2P5/2P1KPP1/R7, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 6r1/k3q3/b3p1BQ/3pPp2/2pP4/2P5/2P1KPP1/R7, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 6r1/k3q2Q/b3p1B1/3pPp2/2pP4/2P5/2P1KPP1/R7, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 6r1/k6q/b3p1B1/3pPp2/2pP4/2P5/2P1KPP1/R7, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 6r1/k6B/b3p3/3pPp2/2pP4/2P5/2P1KPP1/R7, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 8/k6B/b3p3/3pPp2/2pP4/2P5/2P1KPr1/R7, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 8/k6B/b3p3/3pPp2/2pP4/2P2K2/2P2Pr1/R7, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 8/k5rB/b3p3/3pPp2/2pP4/2P2K2/2P2P2/R7, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 8/k5rB/b3p3/3pPp2/2pP4/2P2K2/2P2P2/7R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 8/k5rB/4p3/1b1pPp2/2pP4/2P2K2/2P2P2/7R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 8/k5rB/4p2R/1b1pPp2/2pP4/2P2K2/2P2P2/8, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 8/k2b2rB/4p2R/3pPp2/2pP4/2P2K2/2P2P2/8, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 8/k2b2r1/4p1BR/3pPp2/2pP4/2P2K2/2P2P2/8, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 8/1k1b2r1/4p1BR/3pPp2/2pP4/2P2K2/2P2P2/8, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 8/1k1b2r1/4p1BR/3pPp2/2pP1K2/2P5/2P2P2/8, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 8/2kb2r1/4p1BR/3pPp2/2pP1K2/2P5/2P2P2/8, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 8/2kb2r1/4p1BR/3pPpK1/2pP4/2P5/2P2P2/8, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 8/2k3r1/4p1BR/3pPpK1/b1pP4/2P5/2P2P2/8, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 8/2k3r1/4pKBR/3pPp2/b1pP4/2P5/2P2P2/8, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 6r1/2k5/4pKBR/3pPp2/b1pP4/2P5/2P2P2/8, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 6r1/2k5/4K1BR/3pPp2/b1pP4/2P5/2P2P2/8, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 6r1/2k5/4K1BR/3pPp2/2pP4/2P5/2b2P2/8, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 6r1/2k5/6BR/3KPp2/2pP4/2P5/2b2P2/8, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 3r4/2k5/6BR/3KPp2/2pP4/2P5/2b2P2/8, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 3r4/2k5/6BR/4Pp2/2KP4/2P5/2b2P2/8, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: rnbqk2r/pp2nppp/4p3/3pP3/3p2Q1/P1P5/2P2PPP/R1B1KBNR, Games: 2, Wins: 1, Losses: 0, Draws: 1
FEN: rnbqk2r/pp2npQp/4p3/3pP3/3p4/P1P5/2P2PPP/R1B1KBNR, Games: 2, Wins: 1, Losses: 0, Draws: 1
FEN: rnbqk1r1/pp2npQp/4p3/3pP3/3p4/P1P5/2P2PPP/R1B1KBNR, Games: 2, Wins: 1, Losses: 0, Draws: 1
FEN: rnbqk1r1/pp2np1Q/4p3/3pP3/3p4/P1P5/2P2PPP/R1B1KBNR, Games: 2, Wins: 1, Losses: 0, Draws: 1
FEN: rnb1k1r1/ppq1np1Q/4p3/3pP3/8/P1p5/2P1NPPP/R1B1KB1R, Games: 4, Wins: 1, Losses: 2, Draws: 1
FEN: rnb1k1r1/ppq1np1Q/4p3/3pP3/5P2/P1p5/2P1N1PP/R1B1KB1R, Games: 4, Wins: 1, Losses: 2, Draws: 1
FEN: r1b1k1r1/ppq1np1Q/2n1p3/3pP3/5P2/P1p5/2P1N1PP/R1B1KB1R, Games: 4, Wins: 1, Losses: 2, Draws: 1
FEN: r1b1k1r1/ppq1np1Q/2n1p3/3pP3/5P1P/P1p5/2P1N1P1/R1B1KB1R, Games: 4, Wins: 1, Losses: 2, Draws: 1
FEN: r3k1r1/ppqbnp1Q/2n1p3/3pP3/5P1P/P1p5/2P1N1P1/R1B1KB1R, Games: 4, Wins: 1, Losses: 2, Draws: 1
FEN: r3k1r1/ppqbnp1Q/2n1p3/3pP2P/5P2/P1p5/2P1N1P1/R1B1KB1R, Games: 4, Wins: 1, Losses: 2, Draws: 1
FEN: 2kr2r1/ppqbnp1Q/2n1p3/3pP2P/5P2/P1p5/2P1N1P1/R1B1KB1R, Games: 3, Wins: 0, Losses: 2, Draws: 1
FEN: 2kr2r1/ppqbnp2/2n1p3/3pP2P/5P2/P1pQ4/2P1N1P1/R1B1KB1R, Games: 2, Wins: 0, Losses: 1, Draws: 1
FEN: 2kr2r1/ppqbnp2/2n1p3/4P2P/3p1P2/P1pQ4/2P1N1P1/R1B1KB1R, Games: 2, Wins: 0, Losses: 1, Draws: 1
FEN: 2kr2r1/ppqbnp2/2n1p2P/4P3/3p1P2/P1pQ4/2P1N1P1/R1B1KB1R, Games: 3, Wins: 1, Losses: 1, Draws: 1
FEN: 2kr2r1/ppqb1p2/2n1p1nP/4P3/3p1P2/P1pQ4/2P1N1P1/R1B1KB1R, Games: 2, Wins: 1, Losses: 0, Draws: 1
FEN: 2kr2r1/ppqb1p2/2n1p1nP/4P3/3p1P2/P1pQ2N1/2P3P1/R1B1KB1R, Games: 2, Wins: 1, Losses: 0, Draws: 1
FEN: 2kr2r1/ppqb1p2/2n1p2P/4n3/3p1P2/P1pQ2N1/2P3P1/R1B1KB1R, Games: 1, Wins: 0, Losses: 0, Draws: 1
FEN: 2kr2r1/ppqb1p2/2n1p2P/4P3/3p4/P1pQ2N1/2P3P1/R1B1KB1R, Games: 1, Wins: 0, Losses: 0, Draws: 1
FEN: 2kr2r1/pp1b1p2/2n1p2P/4q3/3p4/P1pQ2N1/2P3P1/R1B1KB1R, Games: 1, Wins: 0, Losses: 0, Draws: 1
FEN: 2kr2r1/pp1b1p2/2n1p2P/4q3/3p4/P1pQ4/2P1N1P1/R1B1KB1R, Games: 1, Wins: 0, Losses: 0, Draws: 1
FEN: 2kr2r1/pp1b4/2n1p2P/4qp2/3p4/P1pQ4/2P1N1P1/R1B1KB1R, Games: 1, Wins: 0, Losses: 0, Draws: 1
FEN: 2kr2r1/pp1b4/2n1p2P/4qp2/3p1B2/P1pQ4/2P1N1P1/R3KB1R, Games: 1, Wins: 0, Losses: 0, Draws: 1
FEN: 2kr2r1/pp1b4/2n1pq1P/5p2/3p1B2/P1pQ4/2P1N1P1/R3KB1R, Games: 1, Wins: 0, Losses: 0, Draws: 1
FEN: 2kr2r1/pp1b4/2n1pq1P/5p2/3p1B2/P1pQ4/2P1N1P1/1R2KB1R, Games: 1, Wins: 0, Losses: 0, Draws: 1
FEN: 2kr2r1/pp1b4/2n2q1P/4pp2/3p1B2/P1pQ4/2P1N1P1/1R2KB1R, Games: 1, Wins: 0, Losses: 0, Draws: 1
FEN: 2kr2r1/pp1b4/2n2q1P/4pp2/3p4/P1pQ2B1/2P1N1P1/1R2KB1R, Games: 1, Wins: 0, Losses: 0, Draws: 1
FEN: 2kr2r1/pp1bn3/5q1P/4pp2/3p4/P1pQ2B1/2P1N1P1/1R2KB1R, Games: 1, Wins: 0, Losses: 0, Draws: 1
FEN: 2kr2r1/pp1bn2P/5q2/4pp2/3p4/P1pQ2B1/2P1N1P1/1R2KB1R, Games: 1, Wins: 0, Losses: 0, Draws: 1
FEN: 2kr3r/pp1bn2P/5q2/4pp2/3p4/P1pQ2B1/2P1N1P1/1R2KB1R, Games: 1, Wins: 0, Losses: 0, Draws: 1
FEN: 2kr3r/pp1bn2P/5q2/4pp2/3p3B/P1pQ4/2P1N1P1/1R2KB1R, Games: 1, Wins: 0, Losses: 0, Draws: 1
FEN: 2kr3r/pp1bnq1P/8/4pp2/3p3B/P1pQ4/2P1N1P1/1R2KB1R, Games: 1, Wins: 0, Losses: 0, Draws: 1
FEN: 2kr3r/pp1bnq1P/8/4pp2/3p4/P1pQ2B1/2P1N1P1/1R2KB1R, Games: 1, Wins: 0, Losses: 0, Draws: 1
FEN: 2kr3r/pp1b1q1P/6n1/4pp2/3p4/P1pQ2B1/2P1N1P1/1R2KB1R, Games: 1, Wins: 0, Losses: 0, Draws: 1
FEN: 2kr3r/pp1b1q1P/6n1/4pp2/3p4/P1pQ4/2P1NBP1/1R2KB1R, Games: 1, Wins: 0, Losses: 0, Draws: 1
FEN: 2kr4/pp1b1q1r/6n1/4pp2/3p4/P1pQ4/2P1NBP1/1R2KB1R, Games: 1, Wins: 0, Losses: 0, Draws: 1
FEN: 2kr4/pp1b1q1R/6n1/4pp2/3p4/P1pQ4/2P1NBP1/1R2KB2, Games: 1, Wins: 0, Losses: 0, Draws: 1
FEN: 2kr4/pp1b3q/6n1/4pp2/3p4/P1pQ4/2P1NBP1/1R2KB2, Games: 1, Wins: 0, Losses: 0, Draws: 1
FEN: 2kr4/pp1b3q/6n1/4pp2/3N4/P1pQ4/2P2BP1/1R2KB2, Games: 1, Wins: 0, Losses: 0, Draws: 1
FEN: 2kr4/pp1b3q/6n1/5p2/3p4/P1pQ4/2P2BP1/1R2KB2, Games: 1, Wins: 0, Losses: 0, Draws: 1
FEN: 2kr4/pp1b3q/6n1/5p2/3Q4/P1p5/2P2BP1/1R2KB2, Games: 1, Wins: 0, Losses: 0, Draws: 1
FEN: 2kr4/pp5q/2b3n1/5p2/3Q4/P1p5/2P2BP1/1R2KB2, Games: 1, Wins: 0, Losses: 0, Draws: 1
FEN: 2kr4/Qp5q/2b3n1/5p2/8/P1p5/2P2BP1/1R2KB2, Games: 1, Wins: 0, Losses: 0, Draws: 1
FEN: 2kr4/Qp2q3/2b3n1/5p2/8/P1p5/2P2BP1/1R2KB2, Games: 1, Wins: 0, Losses: 0, Draws: 1
FEN: 2kr4/Qp2q3/2b3n1/5p2/8/P1p5/2P1BBP1/1R2K3, Games: 1, Wins: 0, Losses: 0, Draws: 1
FEN: 2kr4/Qp2q3/2b5/5p2/5n2/P1p5/2P1BBP1/1R2K3, Games: 1, Wins: 0, Losses: 0, Draws: 1
FEN: Q1kr4/1p2q3/2b5/5p2/5n2/P1p5/2P1BBP1/1R2K3, Games: 1, Wins: 0, Losses: 0, Draws: 1
FEN: Q2r4/1p1kq3/2b5/5p2/5n2/P1p5/2P1BBP1/1R2K3, Games: 1, Wins: 0, Losses: 0, Draws: 1
